643,456,-4.334222349896992,-5.988928788455144,-1.0227251407422877,0.9997821461808162,0.0123352317382468,-0.00040656472653199466,-0.01683261539890924
0,456,1.168336864678775,1.6353907342237122,-0.08641608340714267,0.5427103709280626,-0.0019482657286000898,0.00667346623277145,-0.8398911372292356
645,189,-0.6267518142218259,4.314799637600262,-0.06341106968703338,0.7648628439794258,0.0027756050235627204,0.007881741758642525,0.6441389633171618
2,458,-5.997829153549145,-2.5139889251504246,-0.09326220908455793,0.8908190655327113,-0.00874312073632434,-0.0012169580685284349,-0.4542724615649478
189,270,-6.829185790538044,-1.9800297958498074,0.018807263197002672,0.022647546523892777,0.012411390290992301,-0.01564143343028124,-0.9995440918676296
646,189,-1.2806758265783262,1.161496296148653,-0.2479731269231633,0.7479717216835741,0.025664105655514434,-0.014024678185329448,-0.6630859413714111
3,273,3.489446165694671,-9.435645968392441,0.06836475425089672,0.9538651495956117,-0.004440086944478352,0.006348441180358629,0.3001354016264093
189,273,9.0180475854489,-3.1602329566193417,-0.28275240233104404,0.8562774900331505,0.023375116429813162,-0.048545377769657116,0.5136981704187996
273,458,0.841187735546592,10.479397339692657,0.05672979128422477,0.9966687706076806,-0.0020580531068069056,-0.0020744822142812385,0.08150351303058728
647,635,-1.9434244734380897,2.9139820748835663,0.29737339172062605,0.9962123053287674,0.032537370663698315,-0.04194974353100617,-0.0688664013835386
179,192,-11.024363954191887,2.9338448141039697,3.302233572609077,0.24350615677775955,0.3520140132533002,0.7692010609205507,-0.47446877027190093
191,635,-4.20995164010943,3.937481690203862,-0.04404582216327807,0.929576624921154,-0.030382682066488743,0.007957049486155629,-0.36728854650549286
459,635,5.828820420323304,0.927452657777684,-0.9484542456380309,0.715621018852317,0.03631093254599459,-0.18951905705503,-0.6713051471330935
648,461,3.0755258177378537,7.973241443219003,0.1345629377202464,0.5073621156733225,0.015714480123084514,0.01599178875916592,-0.8614412350161983
191,274,-10.449504290100617,1.7966836562576436,0.517527767747602,0.8921316347903909,-0.013094221782099583,0.026768310685026175,-0.45079168704093886
649,178,1.5111313061295986,2.59912066494481,-0.23086020016212513,0.43747898020377696,-0.016515141827541102,-0.03823260539590711,-0.8982636917158169
6,178,-3.986022782364454,1.767157617975225,-0.28485758368463093,0.9952107463317923,0.02626970820757538,-0.0341625185027189,-0.08774049889280035
7,178,1.6349335815713872,4.85677964376725,-0.401886253907014,0.7748285127229835,-0.01615569889736006,-0.16622794490556342,-0.6097114396147577
177,274,-1.5442891785187984,-3.581063448052841,1.0457439206013408,0.9939329851607429,0.05431129491263555,0.031844283349673846,-0.09018561898835625
192,446,1.7493838650096756,-7.059629646205959,0.057014181993613036,0.528113510575248,-0.01905389887834142,-0.01483057102478111,0.8488304442281148
275,462,0.4277871549717821,2.906527456493289,0.1297193416217306,0.8477696186158585,0.015386503076562759,-0.014340334720034428,0.529947435200055
650,177,-3.682692957851768,-0.7710739940613471,1.0168613645632754,0.4570771573673561,-0.01702470867493591,0.05790428779241949,0.8873768787627742
8,193,1.750670552454007,18.616700311170696,-0.7109713674429543,0.6339708690295025,-0.007470797764545236,-0.0063546600815390115,-0.7732947321028307
177,463,5.321748839521466,-0.9974308084313948,0.21976554137457827,0.6106114731998956,0.1375212667666073,0.012288363325641934,0.7798015940675793
